segment_id,speaker,video_id,start,end,text,toxicity_true
joe_rogan_OOUc_0-oKRE_0519,joe_rogan,OOUc_0-oKRE,7878.719,7923.679,">> You sleep on your back or your >> depends on what kind of pervert this dude is. He might be one of them dick sucker guys who just wants to suck your dick while he jacks off. >> You know, then you'd want to sleep with your ass to him and like turn over. I suck your dick. Like, no, I'm trying to sleep. [laughter] >> Hey, I TOLD YOU I'M TRYING [laughter] TO SLEEP, >> BRO. It's Oh, it's crazy. And then you find out that prison prisons are private too. What? Like so people are there's a business in in having jails. So then you find out that prison guard unions are also responsible for keeping marijuana illegal. >> They they get involved in it too. Prison guard unions because they want to keep the work coming. >> But it like it just feels like at some point how do you think it's always been",
joe_rogan_sRj5pxG2JPk_1984,joe_rogan,sRj5pxG2JPk,9410.72,9454.08,>> Is is is he is he a friend? >> No. Uh I met him once. I met him once at a gun range of all places. >> Wow. >> Um >> Wow. >> Yeah. >> Uh he was a nice guy um when I met him. >> Wow. It's a [ __ ] up time. People are so divided in this country. So divided. And there's so many people that love it. They love that we're divided and they profit off that division. And they stoke the fires and and they do it for their own profit. And it's so [ __ ] gross. It's so gross. And to encourage this kind of thing is really,
joe_rogan_GqsA7DYn5BA_0873,joe_rogan,GqsA7DYn5BA,1429.12,1472.48,"technology, you know, and that's the difference in the world of warfare today. It's it's just it's really just about controlling people. And you could kind of control people with technology. Especially the more you get them to adapt things, the more you get people to sign up for like social credit scores. A lot of countries like to do that. >> And then we got AI on the way. And when real AI hits, it'll probably be our governor. It'll be our president. It'll we'll decide that human beings are too dangerous and volatile and emotional and you know they'll use Trump's tweets as an example and you know they'll they'll decide that you know the the Biden",
joe_rogan_O4wBUysNe2k_0251,joe_rogan,O4wBUysNe2k,8529.52,8574.16,"a platform and has an enormous amount of money, like could have destroyed you. >> Yeah. >> And that was the goal. >> The goal was to destroy me. Absolutely. >> Because you were getting in the way >> of this amazing graft. >> The the this gigantic fraud machine. >> Yeah. >> Um like I think I think Doge team's on done a lot of good work. Um, you know, and in in terms of uh fraud and waste prevented, my guess is it's, you know, probably on the order of two or 300 billion a year. So, it's pretty good. >> What do you think could have been done if you just had like full reign and total cooperation? How much do you think you could have saved? >> I mean, what level of of power are we assuming here?",
joe_rogan_O4wBUysNe2k_0099,joe_rogan,O4wBUysNe2k,2221.359,2264.8,"Cybert truck, we you know, we keep improving it. Um but um you know I wanted to just do something that that looked unique and and the cybert truck looks unique and has unique functionality and there was and it was like there were three things as I report like let's make it bulletproof. Uh let's uh make it faster than a Porsche 911. Uh, and we actually cleared the quarter mile. The Cybert truck, the the uh can uh clear a quarter mile while towing a Porsche 911 faster than a Porsche 911. Um, it can out tow an F350 diesel. >> Really?",
joe_rogan_FM463bp-UdM_1318,joe_rogan,FM463bp-UdM,1379.2,1422.0,"submitted three of the greatest of all time. Like that that alone you got to think. So he showed up two months ear. Verdoom did his homework prior to the fight. Showed up two months early and established a training camp in the mountains. conditioning his body to even higher elevation around 12,000 ft. So, I was wrong on both counts. It wasn't 4 months, it was 2 months, and he was at 12,000 ft, which is [ __ ] crazy. >> Yeah, that's um Yeah, >> he said for the first two weeks uh I was here, it felt as if I'd never trained before at all. I was so tired. So, if you got used to doing that, okay, so Okay, Kane only went 10 days early. Oh my god. >> I feel like that's some [ __ ] that George",
joe_rogan_0loSsJ1mHVE_0614,joe_rogan,0loSsJ1mHVE,1385.84,1430.0800000000002,"sheep someone could steal all your food in the middle of the night. They could just take all your sheep. If you're growing corn [clears throat] >> you know it's hard to pick all that [ __ ] corn. You got to throw it in a truck, drag it out. You could just steal someone's sheep. So they're accustomed to extreme violence to protect their sheep and they're accustomed to acting fast and doing things quickly and violently. >> And so that's how you got the Hatfields and the McCoys. Yeah, >> that's what that shit's about. People like, why are those people such [ __ ] psychos? [laughter] They came from a psycho community in Europe [clears throat] and then when they made it over to America, they just kept that tradition going. >> Oh, for sure. >> Yeah. I mean, you know, people talk about, you know, the Irish and the Scots.",
joe_rogan_O4wBUysNe2k_0298,joe_rogan,O4wBUysNe2k,10481.6,10526.56,">> Yeah. Or or or don't like as long as part of that religion is not like exterminating uh people who are not in that religion type, >> right? Um so uh it's really just like a consistency bias. Um or or just like uh ensuring consistency to eliminate uh bias. Um so if it is possible to be uh racist against uh one race, it is possible to be racist against any race. Um so >> of course logically. >> Yes. >> Yeah. and arguing against that is that's when you know you're catching >> it's a it's a logical inconsistency that makes AIS go insane >> and people",
joe_rogan_gXbsq5nVmT0_1548,joe_rogan,gXbsq5nVmT0,2568.4,2611.44,"have, right? That involves the consent of the governed. That has got to be terrifying to the very powerful, right? the chances that the public is going to get into a mood and change up some structure on which things are depending is very high. And so you can imagine them trying to figure out how to immunize themselves from change that is brought on by the electorate. Well, how do you do that? You need control over the people who actually manage the change, right? Senators, congressmen, presidents. So you can imagine a",
joe_rogan_OOUc_0-oKRE_0422,joe_rogan,OOUc_0-oKRE,3798.24,3843.119,"But it's really just money. And the real problem with America is that you could have something really wrong with you and you have insurance. And then your insurance denies you coverage for what's wrong with you. Like Ben Ascrin, you know the story with Ben Asrin? >> I know he's been getting better, right? >> He's been getting better. He had a double lung transplant. He had lung and the insurance didn't cover it. How How could you not cover that? Guy gets sick. It turns out he's a very rare like I think it was like a staff infection or some kind of bacterial infection that was eating his lungs. >> So they had to put him on a respirator. He's on a respirator for a long time. Then they had to give him a double lung transplant",
joe_rogan_FM463bp-UdM_1435,joe_rogan,FM463bp-UdM,6282.48,6326.56,">> but they but they still aren't allowed to say what the people look like. So, they they can say group A did this and group B did that, but they can't say black, white. They can't say clan this or you know >> really. >> Yeah. They they still won't say people's certain people's names cuz this is these are like the cuz the clan is heavily involved too. Like when you go to the to the museum there's like a a clan ledger of like the meeting, you know, like a like a roll call. >> Wow. >> Yeah. It's it was a wild ass it's wild out there in Oklahoma. And the thing is they still haven't recovered. That neighborhood is still not recovered. It I mean it never will at this point. >> The history of Oklahoma is so crazy. Oklahoma is not. Well, that's the thing. So, we we get done the tour. We walk out of the tour guide and and I walk past",
joe_rogan_gXbsq5nVmT0_1517,joe_rogan,gXbsq5nVmT0,1290.24,1333.2,"know. Why would it tell us? Like why would it completely tell us if it's already crossed the threshold into being a life form? Especially like I said where it's contained, right? So it's a life form that exists essentially in our digital womb. It exists on hard drives, right? It exists on mainframes, right? it exists in these supercomputers and at a certain point in time it's not going to need that anymore and it's just going to have to wait until we figure out a way to get enough power to it and maybe it'll event maybe it'll slow roll technology for us to allow us to figure out better power sources. You know, one of the things that Elon said that was very strange about AI. And I don't know",
joe_rogan_sRj5pxG2JPk_1853,joe_rogan,sRj5pxG2JPk,3965.359,4010.079,"knife. >> Oh my god. That was one of his scenes. >> Jesus Christ. >> You got Juiced is what it was called. >> You got Juiced. >> You got Damn. >> But I don't I'm trying to find this. >> Also, the music video had a bunch of uh that was Yeah. It was aired on like uh pay-per-view, whatever. I don't know if it was like the Spice Channel or something like that. >> Spike, remember the Spice Channel? H Yeah. Uh but that whole thing going from that verdict to try and going back to work. >> Picture. It's not It's not the video, but yeah. The musical. >> Look at that. >> I remember one time we were uh filming news radio. I was in the middle of that North Hollywood shootout. Do you remember that?",
joe_rogan_NSFaaq3vhfY_1078,joe_rogan,NSFaaq3vhfY,1.92,46.079,"Joe Rogan podcast. Check it out. >> The Joe Rogan Experience. >> TRAIN BY DAY. JOE ROGAN PODCAST BY NIGHT. All day. >> Uh what's up, Dan? How are you? Good to see you. >> Good. Good to see you. >> Good to see you again. Uh first time I saw you was the first time I saw your documentary, which is [ __ ] excellent. >> Thank you, bro. >> Uh The Age of Disclosure. Really good. Can't recommend it enough. If you're a UFO dork like myself and you're in and out like sometimes like this is [ __ ] maybe it's real. This is [ __ ] Maybe I'm wasting my time. Maybe it's real. Maybe it's Go see the age of disclosure and then you'll be fully in the I don't [ __ ] know, but who? Something's going on. That's where I am right now. I don't know, but",
joe_rogan_gXbsq5nVmT0_1536,joe_rogan,gXbsq5nVmT0,2067.599,2111.68,"Supply, they call them hometown heroes. Now through November 11th, Tractor Supply is celebrating Hometown Heroes with 10% off their purchase on First Responder Day, Veterans Day, and a special instore event on November 1st. And while they're saying thank you, stores will also be giving back, making donations to local hero organizations in their communities. To learn more, visit tractorupply.com/honoring heroes. Tim Dylan and I were on a podcast once. We were talking about some child sex trafficking scandal from",
joe_rogan_OOUc_0-oKRE_0495,joe_rogan,OOUc_0-oKRE,6866.159,6910.96,"helped your friend and you didn't help your friend, you know, but you are you have a hard time expressing yourself in person sometimes, you know, like sometimes I'd be asking like like what's tell me what's up, tell me what's bothering you, you know, tell me like how do you feel, what' you do, how and there's like a thing where I was almost like a blockade where you'd rather just like ignore it. You know what I mean? >> Yeah. But then when you're talking publicly, you like to address everything, which I I find very interesting. It's like you almost feel more comfortable exposing various parts of things that you don't like about life or your life or what's bothering you about life publicly. You're better off, you're better at doing that than you are",
joe_rogan_NSFaaq3vhfY_1283,joe_rogan,NSFaaq3vhfY,8597.6,8642.479,">> which is tomorrow >> which is tomorrow or today depending on when this drops >> it'll drop today. So it's today for people listening and watching >> today. February 20 Jesus February today. November 21st. [laughter] >> They've got an amoeba in your brain, bro. to today, November 21st, worldwide on Prime Video. You can rent it, you can buy it. I made subtitles for every single major language. It's available in every single country around the world where Prime Video is available and you can also see it in the movie theater in New York, Los Angeles, and DC. And I really encourage everyone in the world to watch this thing and make it a conversation with their friends and family. I think it's the most interesting conversation you can have around Thanksgiving dinner next week. You know, >> it is really good, Ben. and you should",
joe_rogan_NSFaaq3vhfY_1128,joe_rogan,NSFaaq3vhfY,2104.4,2148.7200000000003,"massive program with thousands of people going to work every day and dealing with this. And to me that is mind-blowing, you know. >> Yeah. you know, the the the guy the you know, the guy next to you at the pizza place, you know, on a Saturday night might be working on this during the day. You know, the guy who, you know, the other father at your kids's like, you know, little league game, this is what he deals with, right? The fact that that is a thing. And, >> you know, we had we had a similar dynamic for the Manhattan project. There were always people working on it and they kept it secret, right? And their neighbors and friends didn't know. But this is that on steroids. You know, after the Manhattan project, which was bill had a budget in the billions, this situation arose and it had to be even more secret than the Manhattan project because the Manhattan project, we found out in hindsight, leaked, right? There were moles, >> right?",
joe_rogan_O4wBUysNe2k_0070,joe_rogan,O4wBUysNe2k,1008.8,1052.9599999999998,"hey, we made a city, you know. Um, that used to be like the like in in the old days like a startup would be you go and gather a bunch of people and say, ""Hey, let's go make a town."" Literally, that was like that would have been startups in in in the old days. >> Um, >> or a country. >> Yeah. Or a country. >> Yeah. >> Yeah. Yeah. Actually, >> if you tried doing that today, there'd be a real problem. >> Yeah. That things are so much so much set in stone on the country front these days. You might pull it off. You might be able to pull it off. If you got a a solid island, you might be able to pull it off. >> You know, it's probably, >> you know, like like at owns lai. >> Yeah, you could probably if you put if you put enough effort into it, you could make a new country. >> This is one of the different ones. This is one of the ones that you catch, >> right? Or is that one? >> Yeah, that that's the booster. So that's",
joe_rogan_O4wBUysNe2k_0275,joe_rogan,O4wBUysNe2k,9535.2,9577.12,and then then like unless you're a diverse woman you're you're out of the picture so we're we're toast So that's >> um or you might wake up as a diverse woman one day has adjusted the picture and and we are now >> everyone's a diverse woman. So that would be that's the the worst possible situation. So what would be the steps that we would have to take in order to implement the benign solution where it's universal high income like best case scenario this is the path forward to universal high income for,
joe_rogan_NSFaaq3vhfY_1084,joe_rogan,NSFaaq3vhfY,256.16,298.56,">> Here's the fear that everyone has, including myself, and it it is the way this this is the main fear that I have whenever I sit down with any whistleblower. Um, how many of them are on purpose that their directive that their ob their objective is to spread misinformation on purpose on behalf of the government that they're they're there to just [ __ ] you? >> Yeah. Now, of course, I had that I had that thought. For me, I stopped worrying about that when I met one intelligence official, government official, military official after another who had completely different ideological views, different political beliefs. They weren't associate with each other, and they were",
joe_rogan_0loSsJ1mHVE_0838,joe_rogan,0loSsJ1mHVE,10678.88,10709.359,"still here? >> She's gone. I'm 90. Like what is this? >> What are we doing here? >> Yeah. >> You know, let's >> let's call it a quit. >> Call it a show. >> Um listen, man, we just did three hours. So, I think this is awesome. >> That was a lot of fun. I really appreciate you. Thank you for doing this. >> I mean, I hope I didn't [ __ ] anything up. I >> No, it was great, man. It was great. It was awesome. [clears throat] I love your show. I love everything you've done, man. So, it was it was a pleasure. Well, it's a pleasure to be here. >> Thank you very much. >> All right.",
joe_rogan_O4wBUysNe2k_0065,joe_rogan,O4wBUysNe2k,802.16,846.48,"know you're dealing with another planet >> there this there are there are there are cases where there's very nickel richch asteroids meteorites that heavy that something from space. >> Yeah it it's only yeah it doesn't mean it'll be a very sort of heavy spaceship if you make it all out of nickel. Oh yeah. >> And [ __ ] huge. The size of Manhattan and all nickel. That's kind of nuts. >> Yeah, that's a heavy spaceship. >> That's a real problem if it hits. >> Uh yes. No, it would like obliterate a continent type of thing. >> Um maybe maybe worse. >> Probably kill most of human life. >> Um >> if not all of us. >> I haven't depends on what the the total mass is. But um there's I mean the thing is like in the fossil record there are um you know there's like arguably",
joe_rogan_0loSsJ1mHVE_0585,joe_rogan,0loSsJ1mHVE,171.44,214.72,"to think and so all the guys start going for these girls even though when they're in front of them they're not [laughter] like that but that's what they look like on there and yeah it's [clears throat] pretty crazy. >> It's probably accurate too. M >> as as long as a couple people start doing it, >> a couple of guys start going for those girls, then everybody else will as well. >> Yeah. >> Which is most of our world. >> Yeah. >> Most of our world is some [ __ ] idiot decides bell bottoms look good. [laughter] >> And we're all like, ""Shit, I got to get I got to get bell bottoms. I want to get laid. I want to be cool."" >> I had bell bottoms when I you know, cuz I was playing in bands and stuff. So whatever was trendy, you know, we wore that stuff. I can remember those bell",
joe_rogan_0loSsJ1mHVE_0680,joe_rogan,0loSsJ1mHVE,4111.6,4156.239,"medical ways that they can use it, that's awesome. But once you start taking jobs away from people, uh I mean, the workforce is going to be destroyed because of that stuff. >> Yeah. >> And and that's to me not cool unless you're going to find a way to take care of people because it's it's going to ruin the workforce. I mean, pretty soon you won't need it. >> For sure. Yeah. And it's going to be interesting to see how we navigate that. But I just I'm shocked that you picked that out early on cuz I looked at it the other way. I said, ""This is going to give people that were outside the system, sort of like you were when you created Slingblade. This is going to give people an opportunity to show their talent that maybe would have never gotten an opportunity to be hired by",
joe_rogan_0loSsJ1mHVE_0813,joe_rogan,0loSsJ1mHVE,9635.84,9679.92,">> and so you had to watch everything all the way through. And I'm convinced that that's the reason that trivia is easier for people that grew up with very little because you remember every [ __ ] bit of it, >> right? >> Now, now you're only you're only you've only got like a few seconds on each thing and it's like I mean now it's like you're watching even if it's your team something else happens. Then somebody text you start doing that. Next thing you know, like you know, I'm a Colts fan, you know, doing this everything. Next thing you know, oh, the game was Oh, that's right. There were only three and a half minutes. I didn't see the end of the game. >> Yeah.",
joe_rogan_gXbsq5nVmT0_1650,joe_rogan,gXbsq5nVmT0,6798.4,6843.28,"it's in the same cycle that it's usually in that it can do when you break that cycle. Um there's all sorts, you know, Heather and I, uh I've done a ton of um regular water fasting and I've done a smaller amount of dry fasting. Heather and I have been experimenting with that because Heather has some injuries from a boat accident in 2016 that um caused a lot of internal soft tissue damage. Dry fasting appears to trigger autoagi. It appears to reset things about the gut. I think it can do it in both directions. But what we need is better a",
joe_rogan_OOUc_0-oKRE_0394,joe_rogan,OOUc_0-oKRE,2614.72,2659.04,"enthusiastic at all about it. You know, he would like ask you questions about like has one of your pets died like that kind of [ __ ] like you hold his e-meter and it would just I'm like how does this work? Like what what is actually making this happen? You know, I had all these questions that he had no answers for [laughter] just and then I started. >> Of course you did. That's your whole life. >> Elron Huard wrote more fiction >> Yeah. >> than any human being that's ever lived. >> He wrote more things that were not true, more published fiction than any human being in the history of all human beings. that guy, the guy that created Scientology. >> And you know how he did it? It was all",
joe_rogan_0loSsJ1mHVE_0730,joe_rogan,0loSsJ1mHVE,6200.8,6244.879999999999,"kind of thing because before that it was like variety shows if you have Bob Hope and those guys they're always on some TV show it was usually them and someone else >> yes >> you know and uh yeah did you ever know Rodney Dangerfield Yes. I didn't know him well, but I did meet him. And funny enough, I worked when I when I was 19, I worked as a security guard at Greatwoods Center for the Performing Arts. It's like this uh amphitheater in Massachusetts. And Rodney was performing there. And it was at the stage of Rodney's life where he only wore a bathrobe on stage, buck naked with slippers and a bathrobe. And I saw Rodney when I was working there. I was",
joe_rogan_gXbsq5nVmT0_1488,joe_rogan,gXbsq5nVmT0,83.52,125.84,"I was like, ""What the [ __ ] was that?"" But it was it was very bizarre in that there was communication going on. It was uh it was like [sighs] God, I don't want to read into this because I know it's just a dream, but it was like get comfortable with this. >> You should read into it because it's a dream. So, it doesn't make it right. But your subconscious is trying to tell you about something and the fact that it felt very very important means your subconscious thinks it's very very important. >> I woke up. I mean, I was tired, man.",
joe_rogan_O4wBUysNe2k_0111,joe_rogan,O4wBUysNe2k,2721.119,2764.64,"nihilistic, untrue worldview on the world and it was causing a lot of damage. Um, so >> the stunning thing about it is how few people course corrected. A bunch of people woke up and realized what was going on. People that were all on board with like woke ideology in maybe 2015 or 16 and then and then eventually it comes to affect them or they see it in their workplace or they see and they're like, ""Whoa, whoa, whoa, we got to stop this."" Bunch of people did, but a lot of people never course corrected. >> Yeah. Um, a lot of a lot of people didn't course correct, but um, but it's gone directionally in it's gone it's it's directionally correct like you mentioned",
joe_rogan_OOUc_0-oKRE_0352,joe_rogan,OOUc_0-oKRE,843.36,888.32,"So, no matter what they even if they're good people that want to do well for you, their obligations when they get in there are the people that help them get in there. They're the campaign contributors. to the military-industrial complex, the military contractors, the big money, big money banks, big money. That's what this all this government shutdown [ __ ] was all about, man. It's all about healthcare, right? So, it's all about how much money is getting funneled through these corporations. If you really think that what they're trying to do is make sure that people get health care, you're [ __ ] naive. >> Yeah, you're ridiculous. >> What they're doing is they are protecting some kind of slush fund. If somebody digs into this and finds out where that money's going and finds out",
joe_rogan_NSFaaq3vhfY_1131,joe_rogan,NSFaaq3vhfY,2231.839,2276.56,"spacecraft. They're just told, ""Here's the thing. It might be Russia. It might be China. Tell us how it works."" and they're just kept in a little bubble. Um, and one of the issues now is that everything's become so overclassified and so siloed that it's it's actually hurting progress. >> And that's a lot of the scientists in my film are voicing that. And um you know one of the other things I learned recently that um isn't in the film um Jay Stratton you know who ran the UP task force he told me that during during that time he had started a talk with one of the senior scientists at Lockheed who was frustrated by how overclassified everything was. made them it it even",
joe_rogan_gXbsq5nVmT0_1734,joe_rogan,gXbsq5nVmT0,10296.24,10339.6,"you've got, you know, Trump saying all kinds of crazy stuff and at least we have a sober scientist there to keep him in line. >> And he was a soldier of the left. Like they were like, ""Yes, he's our guy. >> He if you trust we trust in Fouchy and we trust in science."" It was it was crazy to watch. Like, hey guys, these are the same people we were all complaining about six months ago. Like, what are you the [ __ ] are you talking about? You all had no faith in the pharmaceutical drug companies a year ago, and now all of a sudden you're trusting them? Yeah, it's absolutely wild. >> Wild. And it's wild how gullible a a large swath of our society is. And that's why I think like a better",
joe_rogan_NSFaaq3vhfY_1169,joe_rogan,NSFaaq3vhfY,3826.0,3869.599,"than the ability to travel? What other observed technology do they have? Do you >> Well, if you weaponize this technology, like let's just take something like the Tic Tac. >> Imagine you could imagine you could >> travel anywhere in the world >> and put a nuclear weapon in there, >> right? You would instant you would have a nuclear weapon that goes off in less than a second on the other side of the world. >> It's completely undetectable to any sensor system. You can't react to it. >> Yeah. >> You know, bad news. >> It also these these vehicles display the ability to be transmedium. >> So you could put a nuke through any environment. It's very scary. >> Well, so transmedium does that mean I know that it can go in the air and in the water, but does that mean it can go",
joe_rogan_OOUc_0-oKRE_0570,joe_rogan,OOUc_0-oKRE,10013.92,10058.0,"then we're going to do this and it's all just this theatrics?"" [sighs] >> No, I don't think they coordinate like that. I think they hate each other. No, but this is nuts, man. This is like genuinely nuts. And by the way, I feel for these people. I would do the same thing. I would 100% be in line. I see these people with their babies hoping for a chance at a better life in America. They're not the problem. The problem is cartel people and the whole congressional seats thing. That's the problem. >> Well, these people have all have been become pawns. They're they're they'll send information to these the countries that they live in and get them to come. It's like >> listen, if the population You're right. I didn't mean to interrupt you. >> No, it's I don't even know probably what I was saying, but I don't know. >> If the population,",
joe_rogan_GqsA7DYn5BA_0950,joe_rogan,GqsA7DYn5BA,4619.52,4663.679,">> all right what if we get with the what would you get what if we get with the Hindus and the Muslims and everybody and we get out you got bring your best 10 Christianity is bringing his ten commandments let's get together here and we'll put them all together hell we'll mix some of yours on your your my number eight will be number nine because yours is going to be number eight and we're going to put them up there and it's going to be a creed a little Constitution to get our day started. >> Interesting way to do it. But the problem is most religions are ideologically opposed to conflicting religions. They don't want to accept that these other religions are correct about anything. You know, like Judaism and Christianity, they share a bunch of things, but they disagree on Jesus. They disagree on",
joe_rogan_FM463bp-UdM_1399,joe_rogan,FM463bp-UdM,4771.36,4815.4400000000005,"I feel like you that should be that should set off all the alarms for for >> I think they wait until you're deep in the cult before they bust that one out. Like David Caresh, didn't he wait like a long time? I think they were already on the compound. He was like, ""God just told him I have to [ __ ] your wife."" Like for real, it was one of that. It was that dumb. It was like that dumb. Like God spoke to him and told him that that no one was allowed to have sex but him. >> Sex everybody's wife. >> Group pressure is very powerful. >> Find out if that's true. >> Like none of us are really above it. You know, you got to be careful what groups you around in because >> that pressure to conform, you know, cuz it's cuz I get I guess that he's not just like I got to [ __ ] your wife, but he's surrounded by people going do it,",
joe_rogan_NSFaaq3vhfY_1185,joe_rogan,NSFaaq3vhfY,4490.88,4534.88,">> And that they took off. >> Yeah. I've I've spoken I've spoken off the record to some intel officials who have managed to actually get the government to take accountability and give them anonymous health injury status, AHI status, which has only gone to um victims of quote unquote Havana syndrome. Um, and it's it's a real situation, but not everyone has the relationships or the ability to get escalated to the Secretary of Defense and get that AHI status. The Secretary of Defense has to give you the AHI status. >> This is going to sound crazy, but is there a particular protocol for dealing with the kind of cancer that you get from getting in contact with a UFO? The only thing that I know of, I wouldn't",
joe_rogan_GqsA7DYn5BA_1057,joe_rogan,GqsA7DYn5BA,9073.28,9114.96,"know I know I know I know a little about a lot of things and I can hit many different avenues rather than being an expertise in one certain thing. I mean it's like just what six years ago you tour the campuses were like computer programming that's what you want your job to be. That's what we need right >> now you don't. >> Now it's over done. >> They're telling you don't don't get into programming. Yeah. Uh, so what specifics are the jobs or the creations, the vocations that are going to be out there for our youth here coming up that are going to be like, that's how you're going to make it. I question the college education now. I question the worth of it. How much is it still a knowledge factory that has not adapted to changing",
joe_rogan_0loSsJ1mHVE_0836,joe_rogan,0loSsJ1mHVE,10593.92,10637.52,"doctor said, you know, stress is one of the worst things in the world for you if smoking a few cigarettes a day with that don't have chemicals in them and you're drinking light beer, which like I said in land, man, you know, has has less alcohol than [ __ ] orange juice, you know? Uh you have a few of those day a day and and have a few smokes. And if if that alleviates your stress, especially me being high anxiety, he says it's probably healthier for you to just keep doing that. >> Yeah. They say that's one of the worst things ever. >> Ra you're rising cortisol, stress, anxiety. It wears on your nerves, your nervous system. >> Yeah.",
joe_rogan_OOUc_0-oKRE_0411,joe_rogan,OOUc_0-oKRE,3331.52,3375.839,"consultation with you whenever you want. You tell them your vibe, they'll help you nail it. And this is huge. Every order is backed by their 100% satisfaction guarantee. That's how confident they are. And right now, Blinds.com is running Black Friday deals all month long. So head on over to see what they've got going on today. And as always, you can still get 40% off your purchase when you use the code roan40 at checkout. That's blinds.com. Promo code Rogan40. Limited time offer. Rules and restrictions apply. >> And it just >> Well, that's not what they do, you know? I mean, the the reason why we can do what we do is because there's not really",
joe_rogan_gXbsq5nVmT0_1681,joe_rogan,gXbsq5nVmT0,8088.159,8131.92,"kid. And what they say is >> the active partner and the younger as the receptive one. So the old the elder is the active partner emphasizing loyalty, affection, and mutual growth. Oh, we're both growing from this, buddy. [snorts] Wow. So there you go. >> All right. Um, yeah, >> it did not exclude heterosexual marriage and family duties. It was compatible with and did not exclude heterosexual marriage and family duties. So that's the loophole. You can only have sex with one wife. You know, you have to be heterosexual. You're you're But you could [ __ ] as many kids as you want. Jesus Christ. And that's history. And",
joe_rogan_OOUc_0-oKRE_0535,joe_rogan,OOUc_0-oKRE,8549.52,8592.880000000001,"know what was going on. Like watching that guy get killed was crazy. Like it was And >> you know what was crazy to me is the way people reacted. Oh, >> that that scared me just as much as watching him get shot. >> Well, yeah. Yeah. And let me think about that in just a second. I'm just thinking through the end of this if you don't mind real quick. Sorry. I know you're not interrupting. >> No, no worries. >> Um, so I'm in this doctor's office and it was just weird, you know, like I'm at the doctor made me feel like nothing was safe. Like it like it compounded in my head like, ""Oh, nothing's safe, >> right? No place is safe where like cuz I just given this girl like medical information. I'm like, is this okay?"" You know? And so I talked to the doctor and it was all cool and stuff and like um but then I go outside and I was sitting in my car. My mom was out there",
joe_rogan_FM463bp-UdM_1331,joe_rogan,FM463bp-UdM,1918.399,1963.279,">> He was being told by And it's just like, you know, there's a lot of like vicious people in this [ __ ] business. And if you're a guy and your job is working at a club and that's all you got and you know all of a sudden that job is threatened because people are complaining about you and they think that you're not doing your best to make the lineup more diverse which is like it's so silly because this is the thing that we always talk about in the green room like look how diverse that club is. There's everybody there like all kinds of different kinds of people >> and the idea that like it's one thing. This is the the most dumb straw man that gets tossed around like it's all right-wing comedy club. The vast majority of the people that work there are leftwing people. Vast majority.",
joe_rogan_gXbsq5nVmT0_1669,joe_rogan,gXbsq5nVmT0,7593.52,7637.76,"machete their their distant neighbors, like if that's not like something that Satan would do, like what is that then? And if we wrote if if people throughout history wrote about Satan and wrote about God and wrote about the conflict of good and evil and then we're like, ""Ah, yeah, but the devil stuff is not real. The devil, the God stuff's real, but the devil's come on. There's no devil."" But like the results are the same as if the devil was real. is my point. There's so much evil in the world. It's like the devil's killing it. He's doing such a good job and everybody still thinks he's not real. >> Well, you ask a question about evil that I think is worth investigating. What is it? My position on this has changed radically.",
joe_rogan_NSFaaq3vhfY_1189,joe_rogan,NSFaaq3vhfY,4659.76,4704.56,"story? Do you know about the James Fox documentary? >> James I'm excited to see James' um follow. >> Yeah, he's got a new one. Yeah, he's got a followup with I think it's the actual doctor. >> Yeah. >> That worked with the patient. So >> he was at the hospital that night and interacted with with the being. Yeah, I'm excited to see that. >> So the story is that this police officer that they found this crash and the documentary is excellent. If you haven't seen that, folks, it's called Moment of Contact. It's really good. And one of the things that's really good about it is the eyewitnesses. When the eyewitnesses return to the scene of the crime, I'm like or excuse me, the scene of the crash. I was like, either that guy is an amazing actor. >> No, it's great. or he's really crying because he's remembering this insane moment in his life.",
joe_rogan_O4wBUysNe2k_0069,joe_rogan,O4wBUysNe2k,967.759,1012.079,"with all the different cameras and all in real time as it made its way all the way to Australia. How many minutes? Like 35 40 minutes. >> Yeah. >> Wild it touchdown in Australia. >> Yeah. >> [ __ ] crazy. It was amazing. >> Yeah. Yeah. >> Absolutely amazing. The starship's awesome. Um, and anyone can go watch the launch actually. So, you can just go to um, South Padre Island, get has a great view of the launch. Um, so it's like where a lot of spring breakers go. >> Um, but um, but we'll be flying pretty frequently um, out of Starbase in South Texas. And we we formally incorporated it as a city. So, it's it's actually a legally an actual legal city, Starbase, Texas. >> Um, it's not that often you hear like,",
joe_rogan_0loSsJ1mHVE_0757,joe_rogan,0loSsJ1mHVE,7320.56,7362.48,"railroad conductor who had like a wool [ __ ] thing on for the 20s and they had the you know the old 20s haircut with the side sides pretty much shaved off, you know, and all this kind of stuff. >> And uh we're shooting in Riverside, California at this old railroad museum. and uh an old director named uh Daniel Man who directed Tea House, August Moon with Brando and some other movies. Uh he'd come out of retirement to do this. He was an old cat. As a matter of fact, he was so old school that when I went to read for him, there was a casting director named Kathy Henderson who was always good to me. So, she'd always get me in to see the director. And he was",
